point_name,month_year,TBOT_avg,PRECTmms_total_mm
2_6_105_51297,1998-10,280.6963,49.67157
2_6_105_51297,1998-11,274.47766,538.1218
2_6_105_51297,1998-12,272.24316,106.77359
2_6_105_51297,1999-01,274.41013,224.66713
2_6_105_51297,1999-02,271.7209,542.55066
2_6_105_51297,1999-03,272.36795,296.8328
2_6_105_51297,1999-04,277.19662,99.31483
2_6_105_51297,1999-05,281.68457,3.8986397
2_6_105_51297,1999-06,287.51746,0.4831295
2_6_105_51297,1999-07,291.54968,0.8724041
2_6_105_51297,1999-08,290.51785,18.748526
2_6_105_51297,1999-09,291.2603,2.8984928
2_6_105_51297,1999-10,285.5988,101.52944
2_6_105_51297,1999-11,277.92722,448.02112
2_6_105_51297,1999-12,275.164,36.974102
2_6_105_51297,2000-01,272.8742,476.70978
2_6_105_51297,2000-02,274.14145,553.0913
2_6_105_51297,2000-03,276.2778,109.593285
2_6_105_51297,2000-04,279.9556,185.47133
2_6_105_51297,2000-05,282.66486,76.23547
2_6_105_51297,2000-06,290.88843,10.121338
2_6_105_51297,2000-07,291.49878,16.101875
2_6_105_51297,2000-08,292.30408,0.6799164
2_6_105_51297,2000-09,287.59814,28.284521
2_6_105_51297,2000-10,281.56598,104.08021
2_6_105_51297,2000-11,275.18625,50.285286
2_6_105_51297,2000-12,276.13626,60.367455
2_6_105_51297,2001-01,273.62146,297.79657
2_6_105_51297,2001-02,272.13208,422.24005
2_6_105_51297,2001-03,277.9732,137.14423
2_6_105_51297,2001-04,276.6281,38.20475
2_6_105_51297,2001-05,287.56995,3.0286865
2_6_105_51297,2001-06,288.00018,152.01224
2_6_105_51297,2001-07,292.82162,2.170969
2_6_105_51297,2001-08,293.05096,4.5686626
2_6_105_51297,2001-09,289.70334,13.738576
2_6_105_51297,2001-10,285.14255,85.95741
2_6_105_51297,2001-11,277.05292,483.2156
2_6_105_51297,2001-12,272.31702,533.2112
2_6_105_51297,2002-01,271.56546,288.9487
2_6_105_51297,2002-02,275.29874,140.41531
2_6_105_51297,2002-03,274.4911,92.39853
2_6_105_51297,2002-04,279.4442,39.432625
2_6_105_51297,2002-05,282.71387,92.110535
2_6_105_51297,2002-06,289.90125,0.8814583
2_6_105_51297,2002-07,295.20154,0.7442627
2_6_105_51297,2002-08,293.22345,3.3964195
2_6_105_51297,2002-09,289.74762,3.0979953
2_6_105_51297,2002-10,284.29456,0.10891414
2_6_105_51297,2002-11,278.90213,179.94495
2_6_105_51297,2002-12,273.8046,1039.978
2_6_105_51297,2003-01,277.416,378.71185
2_6_105_51297,2003-02,274.42776,71.11681
2_6_105_51297,2003-03,276.20132,216.57007
2_6_105_51297,2003-04,274.63263,295.07037
2_6_105_51297,2003-05,283.2192,19.615124
2_6_105_51297,2003-06,291.54578,1.5118904
2_6_105_51297,2003-07,295.5808,3.167408
2_6_105_51297,2003-08,291.66138,20.256935
2_6_105_51297,2003-09,290.6043,10.932101
2_6_105_51297,2003-10,285.1987,1.0975189
2_6_105_51297,2003-11,274.0461,206.09787
2_6_105_51297,2003-12,272.44394,522.22766
2_6_105_51297,2004-01,273.3712,247.34717
2_6_105_51297,2004-02,273.32333,609.5773
2_6_105_51297,2004-03,279.96472,81.133606
2_6_105_51297,2004-04,280.1678,66.53345
2_6_105_51297,2004-05,283.85934,36.987892
2_6_105_51297,2004-06,289.46194,10.150406
2_6_105_51297,2004-07,293.95355,4.462166
2_6_105_51297,2004-08,292.76852,2.2740402
2_6_105_51297,2004-09,287.9328,0.6800811
2_6_105_51297,2004-10,281.55444,181.57089
2_6_105_51297,2004-11,277.33606,54.51567
2_6_105_51297,2004-12,275.11945,475.79578
2_6_105_51297,2005-01,274.24466,298.1306
2_6_105_51297,2005-02,275.65002,207.16714
2_6_105_51297,2005-03,277.15167,235.63753
2_6_105_51297,2005-04,277.21735,96.36978
2_6_105_51297,2005-05,282.8959,177.28595
2_6_105_51297,2005-06,285.04156,124.63507
2_6_105_51297,2005-07,295.0702,5.6122017
2_6_105_51297,2005-08,294.00723,0.23352051
2_6_105_51297,2005-09,287.89737,2.5898767
2_6_105_51297,2005-10,282.93497,39.42026
2_6_105_51297,2005-11,277.17328,158.69638
2_6_105_51297,2005-12,274.74268,708.5718
2_6_105_51297,2006-01,272.78995,404.63782
2_6_105_51297,2006-02,275.07956,199.84059
2_6_105_51297,2006-03,271.30273,497.88367
2_6_105_51297,2006-04,277.27426,282.2183
2_6_105_51297,2006-05,283.8204,108.445526
2_6_105_51297,2006-06,290.58655,15.95343
2_6_105_51297,2006-07,295.84174,7.5259933
2_6_105_51297,2006-08,292.5482,2.0894012
2_6_105_51297,2006-09,289.1352,0.17842358
2_6_105_51297,2006-10,283.08194,5.1288576
2_6_105_51297,2006-11,275.32892,177.8331
2_6_105_51297,2006-12,274.08972,380.06924
2_6_105_51297,2007-01,273.54004,16.485558
2_6_105_51297,2007-02,274.09717,326.76746
2_6_105_51297,2007-03,279.19925,25.380299
2_6_105_51297,2007-04,279.96014,52.834946
2_6_105_51297,2007-05,285.86786,9.656786
2_6_105_51297,2007-06,289.08057,2.805172
2_6_105_51297,2007-07,293.77933,16.228992
2_6_105_51297,2007-08,292.28156,1.1149254
2_6_105_51297,2007-09,287.56433,0.5679099
2_6_105_51297,2007-10,280.55646,123.15633
2_6_105_51297,2007-11,279.27008,39.677734
2_6_105_51297,2007-12,271.4547,376.0574
2_6_105_51297,2008-01,271.40298,520.715
2_6_105_51297,2008-02,274.3833,179.38611
2_6_105_51297,2008-03,274.84134,11.834703
2_6_105_51297,2008-04,276.9118,21.734728
2_6_105_51297,2008-05,283.14737,17.747015
2_6_105_51297,2008-06,288.749,1.3849683
2_6_105_51297,2008-07,294.28696,1.8174925
2_6_105_51297,2008-08,292.38904,0.9512834
2_6_105_51297,2008-09,290.22733,13.94245
2_6_105_51297,2008-10,283.3739,114.01715
2_6_105_51297,2008-11,279.27908,156.31963
2_6_105_51297,2008-12,272.56497,143.19452
2_6_105_51297,2009-01,276.46375,32.541912
2_6_105_51297,2009-02,273.07187,488.4603
2_6_105_51297,2009-03,274.7133,214.6933
2_6_105_51297,2009-04,278.6027,18.306145
2_6_105_51297,2009-05,285.92218,164.74626
2_6_105_51297,2009-06,288.2423,50.55916
2_6_105_51297,2009-07,294.62173,3.140545
2_6_105_51297,2009-08,292.66336,19.574497
2_6_105_51297,2009-09,290.2513,12.855025
2_6_105_51297,2009-10,281.68658,158.07234
2_6_105_51297,2009-11,276.611,88.65703
2_6_105_51297,2009-12,273.13638,219.85611
2_6_105_51297,2010-01,274.6865,514.9142
2_6_105_51297,2010-02,274.7264,408.39172
2_6_105_51297,2010-03,275.07123,148.55026
2_6_105_51297,2010-04,275.54834,252.89069
2_6_105_51297,2010-05,278.3778,83.080284
2_6_105_51297,2010-06,286.48282,24.89795
2_6_105_51297,2010-07,294.78076,3.9291458
2_6_105_51297,2010-08,292.2416,4.602165
2_6_105_51297,2010-09,288.97742,33.785583
2_6_105_51297,2010-10,282.99533,258.0348
2_6_105_51297,2010-11,274.9043,100.97643
2_6_105_51297,2010-12,272.88715,549.8298
2_6_105_51297,2011-01,275.8662,72.45461
2_6_105_51297,2011-02,272.2893,183.76422
2_6_105_51297,2011-03,273.55127,548.7018
2_6_105_51297,2011-04,276.04944,28.600126
2_6_105_51297,2011-05,279.1118,105.079445
2_6_105_51297,2011-06,286.3562,78.77743
2_6_105_51297,2011-07,292.14194,0.24297333
2_6_105_51297,2011-08,293.0478,0.13394547
2_6_105_51297,2011-09,292.208,4.0162325
2_6_105_51297,2011-10,283.36783,114.39986
2_6_105_51297,2011-11,274.8227,179.44948
2_6_105_51297,2011-12,275.33795,20.514893
2_6_105_51297,2012-01,275.04724,254.33687
2_6_105_51297,2012-02,274.40802,48.10077
2_6_105_51297,2012-03,273.59836,628.66797
2_6_105_51297,2012-04,277.9293,137.13683
2_6_105_51297,2012-05,284.0785,16.096275
2_6_105_51297,2012-06,286.8298,12.095694
2_6_105_51297,2012-07,292.8537,2.9854488
2_6_105_51297,2012-08,294.33722,3.1430073
2_6_105_51297,2012-09,291.2704,0.050063252
2_6_105_51297,2012-10,283.2239,68.89863
2_6_105_51297,2012-11,277.90317,501.10477
2_6_105_51297,2012-12,271.74893,570.3662
2_6_105_51297,2013-01,274.07336,46.784
2_6_105_51297,2013-02,274.53204,9.659485
2_6_105_51297,2013-03,277.1106,134.13806
2_6_105_51297,2013-04,280.59848,42.00006
2_6_105_51297,2013-05,284.66763,41.74458
2_6_105_51297,2013-06,289.71094,23.391693
2_6_105_51297,2013-07,295.61783,0.9867363
2_6_105_51297,2013-08,291.8459,9.239559
2_6_105_51297,2013-09,287.2609,28.477125
2_6_105_51297,2013-10,282.63507,0.6725044
2_6_105_51297,2013-11,277.9349,36.37846
2_6_105_51297,2013-12,275.89755,13.757759
2_6_105_51297,2014-01,278.5436,23.735123
2_6_105_51297,2014-02,274.94092,222.01779
2_6_105_51297,2014-03,277.85516,302.5105
2_6_105_51297,2014-04,280.51385,28.789675
2_6_105_51297,2014-05,285.05078,12.265572
2_6_105_51297,2014-06,290.01337,3.8802738
2_6_105_51297,2014-07,295.69284,10.457174
2_6_105_51297,2014-08,293.51617,3.5807037
2_6_105_51297,2014-09,290.0691,68.44543
2_6_105_51297,2014-10,284.80795,161.16457
2_6_105_51297,2014-11,278.74426,81.28728
2_6_105_51297,2014-12,275.4318,693.86414
2_6_105_51297,2015-01,279.37668,48.63204
2_6_105_51297,2015-02,279.84515,440.08533
2_6_105_51297,2015-03,281.4072,33.61539
2_6_105_51297,2015-04,280.31357,81.64879
2_6_105_51297,2015-05,285.0885,23.170738
2_6_105_51297,2015-06,293.5798,14.112099
2_6_105_51297,2015-07,294.0003,52.319122
2_6_105_51297,2015-08,293.03595,1.8194427
2_6_105_51297,2015-09,289.12088,32.80902
2_6_105_51297,2015-10,286.30124,35.387215
2_6_105_51297,2015-11,275.8622,34.876278
2_6_105_51297,2015-12,271.9774,443.28717
2_6_105_51297,2016-01,273.47433,611.2743
2_6_105_51297,2016-02,277.31006,96.25571
2_6_105_51297,2016-03,276.71976,477.39404
2_6_105_51297,2016-04,281.98508,56.546562
2_6_105_51297,2016-05,285.72586,70.02609
2_6_105_51297,2016-06,290.60434,5.125725
2_6_105_51297,2016-07,293.72662,0.033569336
2_6_105_51297,2016-08,294.66428,0.095214844
2_6_105_51297,2016-09,289.48224,0.056005567
2_6_105_51297,2016-10,281.19464,401.98254
2_6_105_51297,2016-11,277.43164,292.29022
2_6_105_51297,2016-12,272.6916,289.75388
2_6_105_51297,2017-01,272.7414,587.31824
2_6_105_51297,2017-02,273.75345,551.93195
2_6_105_51297,2017-03,277.0462,229.46394
2_6_105_51297,2017-04,276.87836,257.6609
2_6_105_51297,2017-05,285.22473,1.2785206
2_6_105_51297,2017-06,290.9277,40.61563
2_6_105_51297,2017-07,296.08173,4.0298424
2_6_105_51297,2017-08,296.8262,1.5523033
2_6_105_51297,2017-09,290.13284,11.843632
2_6_105_51297,2017-10,284.10617,10.714354
2_6_105_51297,2017-11,276.50784,189.89606
2_6_105_51297,2017-12,278.03564,15.460388
2_6_105_51297,2018-01,276.337,248.13153
2_6_105_51297,2018-02,275.0126,16.370382
2_6_105_51297,2018-03,274.79898,282.96646
2_6_105_51297,2018-04,279.6143,111.14144
2_6_105_51297,2018-05,286.73438,37.617893
2_6_105_51297,2018-06,291.00394,0.089408875
2_6_105_51297,2018-07,296.4176,9.842499
2_6_105_51297,2018-08,294.34232,0.015808105
2_6_105_51297,2018-09,289.22214,4.8942347
2_6_105_51297,2018-10,283.76895,16.968733
2_6_105_51297,2018-11,279.85132,205.3826
2_6_105_51297,2018-12,273.87106,224.85307
2_6_105_51297,2019-01,275.7608,481.87543
2_6_105_51297,2019-02,270.33853,534.3231
2_6_105_51297,2019-03,275.2233,220.90814
2_6_105_51297,2019-04,280.6053,153.19583
2_6_105_51297,2019-05,284.27505,177.27853
2_6_105_51297,2019-06,290.84415,3.2554893
2_6_105_51297,2019-07,293.39185,2.0353928
2_6_105_51297,2019-08,294.27737,6.6179657
2_6_105_51297,2019-09,288.27408,4.3961825
2_6_105_51297,2019-10,281.84766,2.9088871
2_6_105_51297,2019-11,280.83176,76.48866
2_6_105_51297,2019-12,274.20963,371.09937
2_6_105_51297,2020-01,273.95364,204.12526
2_6_105_51297,2020-02,276.97214,1.064148
2_6_105_51297,2020-03,275.93835,67.77869
2_6_105_51297,2020-04,281.43793,81.022804
2_6_105_51297,2020-05,284.97034,86.729324
2_6_105_51297,2020-06,289.85233,5.9082336
2_6_105_51297,2020-07,295.02322,0.32909775
2_6_105_51297,2020-08,295.45358,2.1335678
2_6_105_51297,2020-09,292.30008,0.7089653
2_6_105_51297,2020-10,287.52643,1.2334212
2_6_105_51297,2020-11,276.9831,71.15341
2_6_105_51297,2020-12,275.05225,121.467415
2_6_105_92264,1951-01,271.9107,358.18066
2_6_105_92264,1951-02,272.6564,213.48355
2_6_105_92264,1951-03,274.523,65.06049
2_6_105_92264,1951-04,281.72113,54.694458
2_6_105_92264,1951-05,284.21075,139.79135
2_6_105_92264,1951-06,291.63312,0.59005356
2_6_105_92264,1951-07,293.401,0.01184082
2_6_105_92264,1951-08,292.34512,9.693489
2_6_105_92264,1951-09,290.47983,63.146168
2_6_105_92264,1951-10,281.3595,104.900665
2_6_105_92264,1951-11,276.23477,414.15167
2_6_105_92264,1951-12,271.8341,499.19946
2_6_105_92264,1952-01,270.0784,567.39014
2_6_105_92264,1952-02,272.97095,172.91415
2_6_105_92264,1952-03,273.02036,249.01733
2_6_105_92264,1952-04,279.86942,73.46939
2_6_105_92264,1952-05,283.15683,23.903648
2_6_105_92264,1952-06,285.74234,36.74128
2_6_105_92264,1952-07,294.9212,9.219189
2_6_105_92264,1952-08,292.28708,1.0831985
2_6_105_92264,1952-09,289.4195,29.889273
2_6_105_92264,1952-10,287.49823,4.996025
2_6_105_92264,1952-11,276.49945,101.888176
2_6_105_92264,1952-12,272.53534,869.8685
2_6_105_92264,1953-01,275.21252,610.61774
2_6_105_92264,1953-02,274.7267,42.857994
2_6_105_92264,1953-03,274.35205,166.25296
2_6_105_92264,1953-04,277.5569,145.84682
2_6_105_92264,1953-05,278.63962,136.73154
2_6_105_92264,1953-06,284.53995,65.28711
2_6_105_92264,1953-07,294.33636,0.9531021
2_6_105_92264,1953-08,289.80692,12.08873
2_6_105_92264,1953-09,290.91492,8.632289
2_6_105_92264,1953-10,282.8557,75.21435
2_6_105_92264,1953-11,277.0003,385.03073
2_6_105_92264,1953-12,275.47983,136.68445
2_6_105_92264,1954-01,271.7332,684.42377
2_6_105_92264,1954-02,277.5006,327.49457
2_6_105_92264,1954-03,273.96744,250.04697
2_6_105_92264,1954-04,280.33453,220.46402
2_6_105_92264,1954-05,285.48663,15.5443
2_6_105_92264,1954-06,286.40024,71.29786
2_6_105_92264,1954-07,292.68167,6.4473
2_6_105_92264,1954-08,289.21317,18.63039
2_6_105_92264,1954-09,286.80826,0.7976713
2_6_105_92264,1954-10,282.0959,39.027863
2_6_105_92264,1954-11,279.26678,292.50696
2_6_105_92264,1954-12,272.6282,319.95316
2_6_105_92264,1955-01,271.68146,185.25078
2_6_105_92264,1955-02,272.52274,44.51097
2_6_105_92264,1955-03,274.22354,37.31064
2_6_105_92264,1955-04,274.54428,147.42131
2_6_105_92264,1955-05,283.51138,1.1312943
2_6_105_92264,1955-06,288.67093,9.419043
2_6_105_92264,1955-07,290.5956,4.4688225
2_6_105_92264,1955-08,293.70514,0.015380859
2_6_105_92264,1955-09,288.9547,3.6344545
2_6_105_92264,1955-10,283.2584,33.76586
2_6_105_92264,1955-11,275.25537,264.47394
2_6_105_92264,1955-12,272.5675,781.1908
2_6_105_92264,1956-01,272.24707,691.10095
2_6_105_92264,1956-02,272.02847,271.61084
2_6_105_92264,1956-03,275.11465,25.793869
2_6_105_92264,1956-04,279.67465,65.96291
2_6_105_92264,1956-05,283.69257,85.14697
2_6_105_92264,1956-06,288.35855,3.6997986
2_6_105_92264,1956-07,294.1684,8.324673
2_6_105_92264,1956-08,291.27036,0.17967987
2_6_105_92264,1956-09,288.09732,18.481598
2_6_105_92264,1956-10,280.28662,127.381165
2_6_105_92264,1956-11,279.275,12.360364
2_6_105_92264,1956-12,276.76315,48.67457
2_6_105_92264,1957-01,269.66248,204.71004
2_6_105_92264,1957-02,275.14954,431.0622
2_6_105_92264,1957-03,275.1176,307.84622
2_6_105_92264,1957-04,278.61496,147.4837
2_6_105_92264,1957-05,283.31848,160.65561
2_6_105_92264,1957-06,290.55902,0.8762169
2_6_105_92264,1957-07,291.48605,0.20222092
2_6_105_92264,1957-08,289.69073,7.993885
2_6_105_92264,1957-09,289.3652,128.8788
2_6_105_92264,1957-10,280.0756,295.75485
2_6_105_92264,1957-11,276.19205,91.491104
2_6_105_92264,1957-12,275.255,272.89636
2_6_105_92264,1958-01,274.27164,495.78903
2_6_105_92264,1958-02,274.66742,830.4238
2_6_105_92264,1958-03,272.68027,284.78787
2_6_105_92264,1958-04,278.02505,190.38892
2_6_105_92264,1958-05,285.75925,43.93763
2_6_105_92264,1958-06,287.70248,63.56968
2_6_105_92264,1958-07,294.19293,27.774307
2_6_105_92264,1958-08,294.3309,9.92627
2_6_105_92264,1958-09,288.39783,1.4809
2_6_105_92264,1958-10,284.95993,26.360666
2_6_105_92264,1958-11,277.46133,76.159164
2_6_105_92264,1958-12,278.24133,110.01339
2_6_105_92264,1959-01,273.71432,736.18036
2_6_105_92264,1959-02,272.72498,526.6312
2_6_105_92264,1959-03,276.21866,62.92849
2_6_105_92264,1959-04,280.2947,14.788553
2_6_105_92264,1959-05,281.24063,22.176155
2_6_105_92264,1959-06,289.08395,2.447092
2_6_105_92264,1959-07,294.23682,0.23132324
2_6_105_92264,1959-08,291.71622,18.468706
2_6_105_92264,1959-09,284.86752,126.99875
2_6_105_92264,1959-10,284.5743,11.542786
2_6_105_92264,1959-11,281.01282,1.6970215
2_6_105_92264,1959-12,275.89755,90.854935
2_6_105_92264,1960-01,271.62408,342.39645
2_6_105_92264,1960-02,273.17093,434.5526
2_6_105_92264,1960-03,276.2345,286.9155
2_6_105_92264,1960-04,277.62503,75.87398
2_6_105_92264,1960-05,280.87,143.88263
2_6_105_92264,1960-06,292.01126,0.7268677
2_6_105_92264,1960-07,294.9607,5.163084
2_6_105_92264,1960-08,291.29532,3.3553352
2_6_105_92264,1960-09,289.7355,0.28845057
2_6_105_92264,1960-10,282.572,43.79244
2_6_105_92264,1960-11,274.82166,386.17883
2_6_105_92264,1960-12,274.8884,242.8003
2_6_105_92264,1961-01,276.0298,280.59253
2_6_105_92264,1961-02,274.5334,343.11807
2_6_105_92264,1961-03,273.69275,306.57935
2_6_105_92264,1961-04,278.72076,64.88591
2_6_105_92264,1961-05,281.38074,67.97305
2_6_105_92264,1961-06,291.6665,15.140282
2_6_105_92264,1961-07,293.79932,7.844061
2_6_105_92264,1961-08,292.8821,23.635971
2_6_105_92264,1961-09,286.51578,11.992135
2_6_105_92264,1961-10,282.46857,32.031555
2_6_105_92264,1961-11,276.20462,260.12973
2_6_105_92264,1961-12,273.43002,130.26437
2_6_105_92264,1962-01,274.43808,63.48633
2_6_105_92264,1962-02,272.837,447.50928
2_6_105_92264,1962-03,273.54797,217.88123
2_6_105_92264,1962-04,281.26974,24.646118
2_6_105_92264,1962-05,281.4387,33.809433
2_6_105_92264,1962-06,289.34943,1.3203812
2_6_105_92264,1962-07,293.4185,0.66967773
2_6_105_92264,1962-08,290.65967,80.98623
2_6_105_92264,1962-09,289.6548,32.28074
2_6_105_92264,1962-10,283.3834,378.03845
2_6_105_92264,1962-11,278.04385,197.16037
2_6_105_92264,1962-12,277.24228,218.33105
2_6_105_92264,1963-01,274.98383,151.95355
2_6_105_92264,1963-02,278.84122,310.16547
2_6_105_92264,1963-03,274.11826,259.19324
2_6_105_92264,1963-04,274.0887,342.25745
2_6_105_92264,1963-05,283.67453,121.65015
2_6_105_92264,1963-06,287.36368,8.170105
2_6_105_92264,1963-07,290.39185,1.2151489
2_6_105_92264,1963-08,291.25153,4.884453
2_6_105_92264,1963-09,289.1832,9.034288
2_6_105_92264,1963-10,282.57065,194.65982
2_6_105_92264,1963-11,275.93512,302.306
2_6_105_92264,1963-12,276.86438,38.205505
2_6_105_92264,1964-01,272.85422,289.75775
2_6_105_92264,1964-02,275.22592,9.394348
2_6_105_92264,1964-03,274.0892,118.06591
2_6_105_92264,1964-04,278.61273,8.329672
2_6_105_92264,1964-05,281.59546,13.080349
2_6_105_92264,1964-06,286.88763,36.95678
2_6_105_92264,1964-07,292.75204,3.847332
2_6_105_92264,1964-08,291.6674,4.84404
2_6_105_92264,1964-09,287.7495,7.2416215
2_6_105_92264,1964-10,285.4724,95.0268
2_6_105_92264,1964-11,274.3371,267.815
2_6_105_92264,1964-12,272.67285,664.8454
2_6_105_92264,1965-01,274.3576,375.76505
2_6_105_92264,1965-02,275.29437,46.837105
2_6_105_92264,1965-03,277.03918,3.461505
2_6_105_92264,1965-04,277.74838,277.797
2_6_105_92264,1965-05,282.75867,11.451061
2_6_105_92264,1965-06,289.04938,8.585766
2_6_105_92264,1965-07,292.63803,3.398386
2_6_105_92264,1965-08,290.79025,20.249634
2_6_105_92264,1965-09,286.90524,1.0014029
2_6_105_92264,1965-10,286.2689,13.875265
2_6_105_92264,1965-11,276.49237,594.0962
2_6_105_92264,1965-12,271.7705,348.19757
2_6_105_92264,1966-01,272.43695,433.11417
2_6_105_92264,1966-02,272.05203,265.81836
2_6_105_92264,1966-03,275.48773,276.66382
2_6_105_92264,1966-04,281.1242,25.226624
2_6_105_92264,1966-05,285.6183,7.025322
2_6_105_92264,1966-06,287.50974,5.037842
2_6_105_92264,1966-07,290.74008,6.814789
2_6_105_92264,1966-08,293.15802,2.6008987
2_6_105_92264,1966-09,287.8341,35.26471
2_6_105_92264,1966-10,284.20868,2.8081264
2_6_105_92264,1966-11,277.1295,503.22296
2_6_105_92264,1966-12,273.96198,489.49164
2_6_105_92264,1967-01,273.79327,514.59863
2_6_105_92264,1967-02,275.64624,15.045776
2_6_105_92264,1967-03,273.13394,377.64017
2_6_105_92264,1967-04,271.8442,227.95071
2_6_105_92264,1967-05,283.17877,8.821564
2_6_105_92264,1967-06,289.23447,70.379135
2_6_105_92264,1967-07,294.5817,0.2680664
2_6_105_92264,1967-08,294.9905,2.1773682
2_6_105_92264,1967-09,290.49945,3.8463373
2_6_105_92264,1967-10,283.15555,70.23297
2_6_105_92264,1967-11,279.41666,116.918495
2_6_105_92264,1967-12,272.07352,299.7614
2_6_105_92264,1968-01,272.4825,518.7229
2_6_105_92264,1968-02,276.81683,320.4642
2_6_105_92264,1968-03,276.38394,201.677
2_6_105_92264,1968-04,278.20477,7.7329254
2_6_105_92264,1968-05,283.05978,52.787323
2_6_105_92264,1968-06,289.2383,0.5768776
2_6_105_92264,1968-07,293.95273,6.169216
2_6_105_92264,1968-08,289.27945,105.18424
2_6_105_92264,1968-09,288.5911,1.2468185
2_6_105_92264,1968-10,282.45593,98.149086
2_6_105_92264,1968-11,276.46448,157.28279
2_6_105_92264,1968-12,270.33966,709.438
2_6_105_92264,1969-01,270.8186,380.34604
2_6_105_92264,1969-02,271.18845,529.3176
2_6_105_92264,1969-03,275.26688,53.355846
2_6_105_92264,1969-04,277.8555,103.392075
2_6_105_92264,1969-05,284.99985,5.754982
2_6_105_92264,1969-06,288.6939,67.28972
2_6_105_92264,1969-07,293.22592,0.0
2_6_105_92264,1969-08,292.54095,0.0
2_6_105_92264,1969-09,289.18954,5.861277
2_6_105_92264,1969-10,280.002,70.26651
2_6_105_92264,1969-11,279.05838,94.18907
2_6_105_92264,1969-12,275.30182,797.5617
2_6_105_92264,1970-01,273.3538,916.02997
2_6_105_92264,1970-02,275.9128,154.97116
2_6_105_92264,1970-03,275.64627,116.41945
2_6_105_92264,1970-04,275.92792,18.314753
2_6_105_92264,1970-05,285.42154,8.160368
2_6_105_92264,1970-06,290.11145,8.801081
2_6_105_92264,1970-07,293.9311,0.88526535
2_6_105_92264,1970-08,292.67267,0.0
2_6_105_92264,1970-09,287.51364,0.048017185
2_6_105_92264,1970-10,281.56287,104.44105
2_6_105_92264,1970-11,276.5558,440.76147
2_6_105_92264,1970-12,271.29462,490.39996
2_6_105_92264,1971-01,274.0049,274.406
2_6_105_92264,1971-02,275.02515,27.25148
2_6_105_92264,1971-03,273.33112,265.8507
2_6_105_92264,1971-04,276.78662,67.9144
2_6_105_92264,1971-05,282.05505,23.070328
2_6_105_92264,1971-06,287.2496,1.6237793
2_6_105_92264,1971-07,293.26633,8.290504
2_6_105_92264,1971-08,293.8827,3.6917229
